User,Tweet ID,Time,Text
ahmedjl2x,1.45E+18,2021-10-12 03:33:55+00:00,"#SquidGames bringing out your gambling itch? Gamble responsibly, on the Divvy DevNet. Now live: https://t.co/ywOi5Sdsfv"
ahmedjl2x,1.45E+18,2021-10-12 03:32:22+00:00,#SquidGames https://t.co/bsrpIEF8Zd
ahmedjl2x,1.45E+18,2021-10-12 03:31:00+00:00,"มาแข่งรอบสองป่าว เห็นหัวแดงๆ #SquidGame #SquidGames 
https://t.co/9iVBk2HBIW https://t.co/GgMaukvJlC"
ahmedjl2x,1.45E+18,2021-10-12 03:26:51+00:00,@TorontoStar I got the invitation too! #SquidGames https://t.co/wlt3RF9MPA
ahmedjl2x,1.45E+18,2021-10-12 03:24:46+00:00,"You know that ?
google meet is a part of #SquidGame #SquidGames 😂🤣😂 🔼⏺️⏹️ https://t.co/nhqOtwqTn9"
ahmedjl2x,1.45E+18,2021-10-12 03:24:16+00:00,Omg Ali 😓 😢 #SquidGame #SquidGames
ahmedjl2x,1.45E+18,2021-10-12 03:23:11+00:00,The last release into the Ocean today is the one with the highest authority Whale Square. This Whale is one you do… https://t.co/LAa1TbyI7K
ahmedjl2x,1.45E+18,2021-10-12 03:22:06+00:00,#SquidGames https://t.co/F2yBd0U6eO
ahmedjl2x,1.45E+18,2021-10-12 03:21:49+00:00,I've just watched episode S01  E09 of Squid Game! #squidgames  https://t.co/vzu59Myf3a #tvtime https://t.co/9XgfzWyqgi
ahmedjl2x,1.45E+18,2021-10-12 03:16:54+00:00,"Deok-su is scared shitless, I love to see it 😌 #SquidGame #SquidGames"
ahmedjl2x,1.45E+18,2021-10-12 03:16:36+00:00,When they said eliminated they meant that shit 😭 #squidgames
ahmedjl2x,1.45E+18,2021-10-12 03:15:12+00:00,Acabei de assistir o episódio: S01  E06 de Squid Game! #squidgames  https://t.co/84EfjlACyj #tvtime https://t.co/xL6gXFkWqi
ahmedjl2x,1.45E+18,2021-10-12 03:13:45+00:00,"Had a much needed mini vacation visiting my lovely sister @megankcrowe. Got brunch, watched #SquidGames, and went '… https://t.co/BvDfBzPeOD"
ahmedjl2x,1.45E+18,2021-10-12 03:12:46+00:00,So the Korean government is hosting IRL #SquidGames https://t.co/pQqgCEpmrs
ahmedjl2x,1.45E+18,2021-10-12 03:11:31+00:00,The second drop into the Ocean to enforce the games is Triangle Whale who is one nasty Whale!… https://t.co/QExCLskAGK
ahmedjl2x,1.45E+18,2021-10-12 03:11:24+00:00,Acabei de assistir o episódio S01  E04 de Squid Game! good 9.92 #squidgames  https://t.co/ehSyrM4EOY #tvtime https://t.co/B3CzplVymu
ahmedjl2x,1.45E+18,2021-10-12 03:10:34+00:00,#SemangatBaruBUMN #PupukIndonesia #pupuk #petani #petanimuda #petaniindonesia #indonesia #squidgames
ahmedjl2x,1.45E+18,2021-10-12 03:07:15+00:00,"Sang-woo’s evil ass 😒🙄 I wish I knew what the literal translation was, I bet it was even worse than this backhanded… https://t.co/V4q5UtQPbP"
ahmedjl2x,1.45E+18,2021-10-12 03:06:36+00:00,Good MF Night 🦑 #SquidGames https://t.co/458zeUj9Jq
ahmedjl2x,1.45E+18,2021-10-12 03:06:09+00:00,"Squid Games is the rage at the moment, so we had to get in on the trend! Here is our Circle Whale fresh into the Oc… https://t.co/y64Rg721BQ"
ahmedjl2x,1.45E+18,2021-10-12 03:05:52+00:00,"I've just watched ""Gganbu"" (S01  E06) of Squid Game! #squidgames  https://t.co/LepAJc47fT #tvtime https://t.co/6Tc97kgBv1"
ahmedjl2x,1.45E+18,2021-10-12 03:03:54+00:00,"I fucking hate squirt game, this is a copy of The Hunger games, why even bother watching? #Squidgames #squidgamenetflix"
ahmedjl2x,1.45E+18,2021-10-12 02:59:48+00:00,"$NFLX #SquidGames 💥🔥

SELLING options premium 45 DTE  $SPY $QQQ $TSLA $PLTR $SOFI $RBLX $AFRM $NVDA $DKNG $BA $UPST… https://t.co/ujX6v9TT2V"
ahmedjl2x,1.45E+18,2021-10-12 02:59:00+00:00,Easily Influenced when you believe you have nothing; DESPERATE #squidgames https://t.co/TQMT2Obtv8
ahmedjl2x,1.45E+18,2021-10-12 02:58:45+00:00,"Lima es el verdadero juego del calamar. No me quedan dudas

#juegodelcalamar #SquidGames https://t.co/PwM2VQLasg"
ahmedjl2x,1.45E+18,2021-10-12 02:58:39+00:00,"I know the kids outside my office window are playing handball, but if I couldn't see them and could only hear them,… https://t.co/psi7bnQ2Fv"
ahmedjl2x,1.45E+18,2021-10-12 02:57:26+00:00,I've just watched episode S01  E09 of Squid Game! #squidgames  https://t.co/B70LDT3g6I #tvtime https://t.co/Sv0W8x1Ks6
ahmedjl2x,1.45E+18,2021-10-12 02:56:35+00:00,"""EL JUEGO DEL CALAMAR 7 Películas y series PARECIDAS"" https://t.co/Q3bVeZnWbb 
Video por @TvCthulhu #SquidGames… https://t.co/goB6mypbLK"
ahmedjl2x,1.45E+18,2021-10-12 02:55:57+00:00,"Good day to ya

Here, have a messy squid game art :))

#SquidGame #SquidGames #squidgamenetflix https://t.co/qTkCTTOlol"
ahmedjl2x,1.45E+18,2021-10-12 02:55:14+00:00,"Are you ready for the #SquidGames ? 👌👌👌
#nftfashion #fanart #tezosnfts #tezos #Auction #NFTauction #juegodelcalamar… https://t.co/mwo2nX0vvh"
ahmedjl2x,1.45E+18,2021-10-12 02:52:30+00:00,"K-Pop Jadi Bahan Pertanyaan UHB Bahasa Indonesia 😭
@weareoneEXO @bts_bighit @NCTsmtown @SMTOWNGLOBAL @BLACKPINK… https://t.co/upzf2yUK03"
ahmedjl2x,1.45E+18,2021-10-12 02:50:49+00:00,I've just watched episode S01  E09 of El juego del calamar! #squidgames  https://t.co/oJdDZcpDfv #tvtime https://t.co/0Tcbj38Nan
ahmedjl2x,1.45E+18,2021-10-12 02:48:22+00:00,I've just watched episode S01  E07 of Squid Game! #squidgames  https://t.co/zMfqLwGY9v #tvtime https://t.co/TaYzGYmnSe
ahmedjl2x,1.45E+18,2021-10-12 02:47:59+00:00,@SportsSturm great call on watching #SquidGames with the original Korean audio and English subtitle. All the more c… https://t.co/GFe3sPNhXd
ahmedjl2x,1.45E+18,2021-10-12 02:47:28+00:00,"Episode 6 on #SquidGames is rough because faced with life or death, can you not resort to doing the lowest thing possible to live?"
ahmedjl2x,1.45E+18,2021-10-12 02:46:53+00:00,Acabei de assistir S01  E06 of Squid Game! #squidgames  https://t.co/v8e9sAgv5p #tvtime https://t.co/mfIDSoGVwU
ahmedjl2x,1.45E+18,2021-10-12 02:46:00+00:00,#SquidGame #SquidGames #squidgamefanart #squidgamenetflix #SquidGamememes #squidgamememe #SquidGameEp1 https://t.co/KUJUERUkto
ahmedjl2x,1.45E+18,2021-10-12 02:42:15+00:00,Player 240 is a legend😭 #SquidGames
ahmedjl2x,1.45E+18,2021-10-12 02:41:01+00:00,Don't risk it! CAD simulations can be tricky and take a long time to run. Let CADimensions' skilled engineers run y… https://t.co/FZZTzb1AhI
ahmedjl2x,1.45E+18,2021-10-12 02:38:57+00:00,I haven't watched #SquidGames yet but I already know who wins: https://t.co/LxpF7WFXpZ
ahmedjl2x,1.45E+18,2021-10-12 02:36:56+00:00,#MSNBC #LastWord @BillKristol #SquidGames It's beyond cool #WilliamShatner actually has a chance to go into space.… https://t.co/43iTzoVycd
ahmedjl2x,1.45E+18,2021-10-12 02:36:33+00:00,I've just watched episode S01  E06 of Squid Game! #squidgames  https://t.co/nQhxU4PQfE #tvtime https://t.co/Bg4he03xp0
